Rk,School,Conf,,W,L,Pts,Opp,MOV,,SOS,,OSRS,DSRS,SRS,ORtg,DRtg,NRtg
261,UT Arlington,Southland,,10,17,73.9,79.9,-5.96,,-7.16,,-5.82,-7.57,-13.39,,,
262,Niagara,MAAC,,5,25,68.1,79.8,-11.73,,-1.17,,-5.58,-7.90,-13.48,,,
263,Middle Tennessee,OVC,,12,15,71.6,75.3,-3.70,,-6.68,,-8.43,-5.16,-13.59,,,
264,Central Michigan,MAC,,3,23,63.9,76.6,-12.69,,1.74,,-9.59,-4.10,-13.68,,,
265,Texas State,Southland,,12,14,65.2,70.2,-5.00,,-6.79,,-15.55,1.56,-13.99,,,
266,North Carolina A&T,MEAC,,15,15,68.2,71.9,-3.67,,-9.20,,-12.84,-1.25,-14.09,,,
267,Harvard,Ivy,,6,20,66.8,71.0,-4.19,,-9.13,,-10.90,-3.39,-14.29,,,
268,Arkansas State,Sun Belt,,8,20,66.2,74.0,-7.79,,-4.92,,-11.59,-2.80,-14.38,,,
269,Wagner,NEC,,10,17,73.3,80.8,-7.44,,-7.27,,-4.79,-9.92,-14.71,,,
270,Coastal Carolina,Big South,,6,20,71.4,79.8,-8.38,,-4.58,,-3.49,-11.38,-14.87,,,
271,Florida Atlantic,TAAC,,9,18,63.0,73.6,-10.56,,-2.63,,-12.66,-2.33,-14.99,,,
272,South Carolina State,MEAC,,15,13,68.9,70.6,-1.68,,-12.00,,-11.31,-3.90,-15.21,,,
273,Georgia Southern,Southern (South),,8,20,67.6,74.8,-7.25,,-3.93,,-12.33,-2.93,-15.27,,,
274,Winthrop,Big South,,7,20,71.8,81.9,-10.07,,-4.71,,-2.05,-13.23,-15.29,,,
275,VMI,Southern (North),,10,17,79.8,87.8,-8.00,,-3.89,,3.29,-18.63,-15.34,,,
276,Sacramento State,AWC,,6,21,66.0,78.1,-12.11,,-3.26,,-8.32,-7.05,-15.37,,,
277,Sam Houston State,Southland,,7,19,70.0,76.3,-6.35,,-7.28,,-10.55,-5.08,-15.63,,,
278,Alabama State,SWAC,,11,15,80.8,86.4,-5.62,,-8.33,,-0.97,-14.96,-15.92,,,
279,Maryland-Eastern Shore,MEAC,,13,14,70.2,70.3,-0.11,,-12.23,,-12.99,-2.98,-15.97,,,
280,Bethune-Cookman,MEAC,,12,16,76.5,80.4,-3.86,,-8.74,,-2.65,-14.00,-16.65,,,
281,Yale,Ivy,,9,17,64.8,69.8,-5.04,,-9.73,,-14.47,-2.30,-16.77,,,
282,Milwaukee,MW Coll,,3,24,67.6,80.4,-12.85,,-3.71,,-7.05,-9.97,-17.01,,,
283,Campbell,TAAC,,8,18,62.0,72.2,-10.23,,-5.25,,-14.63,-2.58,-17.21,,,
284,Long Island University,NEC,,11,17,80.3,87.9,-7.64,,-8.57,,1.26,-18.72,-17.45,,,
285,Tennessee-Martin,OVC,,7,20,67.2,78.4,-11.19,,-4.98,,-10.15,-7.38,-17.52,,,
286,Central Connecticut State,Mid-Cont,,8,18,69.8,79.4,-9.62,,-8.46,,-8.38,-9.35,-17.73,,,
287,Army,Patriot,,12,16,73.5,79.4,-5.86,,-11.26,,-5.75,-12.10,-17.85,,,
288,Alcorn State,SWAC,,7,19,81.9,87.8,-5.88,,-9.22,,-1.25,-16.84,-18.09,,,
289,Howard,MEAC,,9,18,70.6,78.3,-7.70,,-10.95,,-7.78,-10.88,-18.66,,,
290,St. Francis (NY),NEC,,9,18,75.7,83.1,-7.41,,-11.34,,-3.75,-14.99,-18.74,,,
291,Robert Morris,NEC,,4,23,68.8,81.0,-12.19,,-7.22,,-9.35,-10.06,-19.40,,,
292,Grambling,SWAC,,11,17,80.4,85.4,-5.04,,-10.85,,-4.88,-14.81,-19.69,,,
293,Northeastern Illinois,Mid-Cont,,4,22,65.8,74.9,-9.08,,-7.73,,-14.71,-5.05,-19.77,,,
294,Cornell,Ivy,,9,17,70.1,80.4,-10.31,,-8.73,,-6.94,-13.15,-20.09,,,
295,Chicago State,Mid-Cont,,6,20,75.8,91.6,-15.77,,-4.72,,0.26,-20.40,-20.14,,,
296,Delaware State,MEAC,,7,21,69.2,76.3,-7.07,,-12.33,,-10.81,-9.44,-20.25,,,
297,Columbia,Ivy,,4,22,61.2,73.9,-12.73,,-8.07,,-16.17,-6.23,-22.39,,,
298,Morgan State,MEAC,,5,22,68.2,83.3,-15.07,,-8.51,,-8.72,-14.64,-23.36,,,
299,Florida A&M,MEAC,,5,22,72.0,85.7,-13.70,,-8.27,,-7.04,-17.49,-24.53,,,
300,Lafayette,Patriot,,2,25,67.9,87.0,-19.11,,-7.03,,-9.54,-18.30,-27.84,,,
301,Cal Poly,AWC,,1,26,55.3,84.2,-28.89,,-0.75,,-18.92,-11.95,-30.86,,,
302,Prairie View,SWAC,,6,21,77.0,95.9,-18.93,,-7.23,,-8.69,-22.59,-31.28,,,
